username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@safeeea_,"Min @GYNWTN_OFFICIAL, tolong bgt nanti tanggal 3 di PRJ bawain Kelangan, Pisah sama Crito Mustahil nggihhh",in,3,,,174,2023-06-19T07:03:25.000Z,/safeeea_/status/1670688720381710337
@adindanokakanda,Pengen jajan jajan disana dan pengen tau PRJ @JakartaFairID itu kaya apa soalnya 22 tahun belom pernah ke yg namanya PRJ jadi penasaran deh,in,,,,114,2023-06-19T07:01:02.000Z,/adindanokakanda/status/1670688119795118080
@BumnLarantuka,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

Jakarta Fair JIEXPO Hall C2 yaaa

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,152,2023-06-19T06:57:30.000Z,/BumnLarantuka/status/1670687229998690304
@cindeyrela,Jakarta Fair alias PRJ,in,,,,63,2023-06-19T06:55:50.000Z,/cindeyrela/status/1670686811549745157
@renberriess,gue mau ke prj naik tj tp takut gbs pulang,in,1,,,143,2023-06-19T06:53:45.000Z,/renberriess/status/1670686288176099328
@seungcops,pengen ke prj aaaaaaaa,in,,,,11,2023-06-19T06:52:53.000Z,/seungcops/status/1670686067564085248
@kelakuankela,Mau ke prj mendoonnnggg ,in,,,,41,2023-06-19T06:51:49.000Z,/kelakuankela/status/1670685801376813057
@nggaadaisinya,"Berangkatlah, banyak di prj",in,1,,,33,2023-06-19T06:50:43.000Z,/nggaadaisinya/status/1670685523462221826
@inilahdotcom,"Pekan Raya Jakarta (PRJ) atau Jakarta Fair selalu menjadi magnet bagi pelaku usaha mikro, kecil, dan menengah (UMKM) untuk memamerkan dan menjual produk mereka. Salah satunya adalah makanan tradisional Betawi, kerak telor. Namun, belakangan ini, para…",in,,1,,247,2023-06-19T06:47:04.000Z,/inilahdotcom/status/1670684604490186752
@keylaaaaa08,Pengen ke prj tapi magerr,in,,,,21,2023-06-19T06:45:34.000Z,/keylaaaaa08/status/1670684226696671232
@aatulee,Plis lah. Kenapa fyp ku isinya prj semua? Apakah aku harus kesana?,in,1,,,43,2023-06-19T06:42:28.000Z,/aatulee/status/1670683447407550464
@n0turtype33,aaaa pengen ke prj,in,,,,67,2023-06-19T06:41:58.000Z,/n0turtype33/status/1670683323440730112
@alana67775,Kalo ke PRJ itu bisa tap pake kartu krl ga?,in,2,,,347,2023-06-19T06:41:42.000Z,/alana67775/status/1670683253215494145
@dindumpb,wts tiket masuk prj jakarta fair (no konser) hari ini 19 juni jual murah 20 rb/tiket avail 2 tikett ya!! #prj #wtb #zonauang,in,,,,881,2023-06-19T06:35:15.000Z,/dindumpb/status/1670681631940812800
@virgoskid,prj ujan gakk sih.. pls ada yg tau gak,in,2,,,213,2023-06-19T06:34:54.000Z,/virgoskid/status/1670681545609445382
@dindumpb,wts tiket masuk prj jakarta fair (no konser) hari ini jual murah 20 rb/tiket avail 2 tikett ya!! #prj #wtb #zonauang,in,2,,,"1,060",2023-06-19T06:34:33.000Z,/dindumpb/status/1670681457386471425
@darmanto_prj,"Modal geratis bisa dapat cuan, coba cek di @PlaysiaTV  siapa tau hokimu baik bisa dapat 30.000DEP
@Deni_fernando @rvldrkhmn",in,,,,42,2023-06-19T06:34:17.000Z,/darmanto_prj/status/1670681387106717696
@ewmenjijikan,BARENF GUA YUK PLS GUA JUGA ADA NIATAN KE PRJ PAS GUYON WATON,in,1,,,49,2023-06-19T06:30:08.000Z,/ewmenjijikan/status/1670680343723253760
@HumasPajakJkt,"Gerai Samsat hadir di PRJ loh

Jika Sobat membayar pajak kendaraan bermotor sebelum 30 Juni 2023, akan mendapatkan undian doorprize sepeda motor listrik dan bingkisan spesial untuk 50 orang pembayar pertama di booth PRJ yaa!!!

Yuk bayar PKB Sobat sekarang juga~",in,,,1,508,2023-06-19T06:30:01.000Z,/HumasPajakJkt/status/1670680314207961093
@sunrxces,"Suatu hari yang tenang, papa gua tiba-tiba begini,
""Nanti sore kita ke PRJ yuk?"" 

Semendadak ini kan ",in,,,,53,2023-06-19T06:25:43.000Z,/sunrxces/status/1670679233046384646
@IMBUZZLIGHTYE4R,nyari dodol cina yok ke prj,in,1,,,75,2023-06-19T06:18:29.000Z,/IMBUZZLIGHTYE4R/status/1670677412303245312
@cuddlesampepagi,Seketika gw benci event PRJ/JAKARTA FAIR,in,,,2,271,2023-06-19T06:18:02.000Z,/cuddlesampepagi/status/1670677300638277632
@PatdBase,Kok pada jawab prj sih? Pada gatau badminton ya. Istora kan?,in,1,,,49,2023-06-19T06:17:41.000Z,/PatdBase/status/1670677211777748999
@aarrddyyee_95,PRJ atuh wkwkwk.,in,1,,,32,2023-06-19T06:17:19.000Z,/aarrddyyee_95/status/1670677117481390081
@natadeecocoo,Bisa cod di PRJ lgsg kak?,in,,,,54,2023-06-19T06:17:10.000Z,/natadeecocoo/status/1670677080705728513
@katebeletje,"PRJ yg bikin ngiler SPG-nya, andai..",in,,,,36,2023-06-19T06:14:57.000Z,/katebeletje/status/1670676525316968448
@coulditby,Ihh pengen ke prj,in,1,,,42,2023-06-19T06:14:16.000Z,/coulditby/status/1670676350812966913
@rawongurl,pengen ke prj tapi harus hemat,in,,,,56,2023-06-19T06:13:31.000Z,/rawongurl/status/1670676164279689216
@marcellassifa,"Ngebacot pengen liburan ke luar negeri ke suami, ampe presentasi kenapa pilih destinasi tsb, terbungkam dengan jawaban suami ""urus paspor dulu, kalo belum punya paspor ke jogja aja atau prj"" ainglah",in,,,,122,2023-06-19T06:13:16.000Z,/marcellassifa/status/1670676101117661184
@Vndr__,Offday rasa wfh. Prj bangsat,in,1,,,70,2023-06-19T06:09:46.000Z,/Vndr__/status/1670675220427067392
@R0bazz,pengen ke PRJ tapi baru pulang dari Jogja bulan Juli anj,in,,,,73,2023-06-19T06:08:52.000Z,/R0bazz/status/1670674990893760513
@imbtchyy,pengen ntn mahalini bgt odhl tiket prj 150k aja tp w gapny duit hiks. km mau bayarin dl ga? nanti ada duit freelance turun ak ganti,in,,,,87,2023-06-19T06:06:58.000Z,/imbtchyy/status/1670674513435164672
@babybreatheee,"Niatnya ke prj cuma mau jajan, malah belanja. Dasar temen2 gue racun",in,,,,124,2023-06-19T06:02:22.000Z,/babybreatheee/status/1670673356679675904
@mbaqso,kak kalo dari PRJ mau ke halte jembatan besi naik apa?,in,1,,,96,2023-06-19T06:01:50.000Z,/mbaqso/status/1670673224240345089
@tokoipe,PRJ smpe tanggal berapaa?,in,,,,53,2023-06-19T05:59:08.000Z,/tokoipe/status/1670672544318521347
@FBINFL,Samping PRJ ada Polsek kok,in,1,,,41,2023-06-19T05:57:14.000Z,/FBINFL/status/1670672066675372032
@puppyminnie12,"Pengen banget ke PRJ, trrutama bakso afung soalnya gratis mangkok woy",in,,,,193,2023-06-19T05:53:38.000Z,/puppyminnie12/status/1670671157585137665
@mutiiiaa,"SAMA ayo prj 10 juli, pesen tiket nya",in,1,,,137,2023-06-19T05:49:28.000Z,/mutiiiaa/status/1670670112033226752
@haisleystore,"halloo! aku open jastip prj 2023, aku besok kesana (20 juni)

 fee 5k/item
 pengiriman dari tangerang selatan
 bisa free ongkir co dari syopi
#zonauang #zonajajan #zonabaᅠᅠᅠ",in,1,,,493,2023-06-19T05:48:28.000Z,/haisleystore/status/1670669856826601473
@PgpBumnRapi,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,72,2023-06-19T05:43:10.000Z,/PgpBumnRapi/status/1670668522899529738
@floourlovin,bsbs nya mimpiin prj pada jualan mekap2 brand mehong tp dijualin nya serebu duarebuan tanda harus kesana wkwkwk,in,,,,63,2023-06-19T05:40:18.000Z,/floourlovin/status/1670667804343963648
@cluthfii,"#prj #jakartafair #wts salah pesen tanggal, 40k juga gapapa",in,1,,,150,2023-06-19T05:40:14.000Z,/cluthfii/status/1670667787726094336
@miisoogaru,"Sore ini aku mau ke prj yang mau jastip bisa banget join ke grup nya, nanti bakal aku share katalog promo disana 
Pengiriman dari Jaktim bisa shopi free ongkir ",in,,,,217,2023-06-19T05:39:57.000Z,/miisoogaru/status/1670667717085663235
@RachelJihann,Mau ke prj takut kalap,in,1,,,130,2023-06-19T05:38:49.000Z,/RachelJihann/status/1670667429717098497
@14f0rever,prj mff guys,in,,,,16,2023-06-19T05:33:06.000Z,/14f0rever/status/1670665991955816448
@sheisgonebro,mending prj apa uinfest ya fangirling juicy luicy nya,in,1,,,240,2023-06-19T05:33:05.000Z,/sheisgonebro/status/1670665988310958080
@jn_lee27,"Loker Event PRJ SPG selling

Proses Rekrut tanpa di pungut biaya",in,1,1,1,"1,351",2023-06-19T05:31:58.000Z,/jn_lee27/status/1670665707116441602
@puffkimchi,"katalog promo lainnya DM aja
#prj #jastipprj #avoskin #jakartafair",in,5,,,"1,894",2023-06-19T05:31:50.000Z,/puffkimchi/status/1670665671213215745
@meme_elangjawa,PRJ ( PHINTUS JUNIOR ),in,1,1,65,"7,319",2023-06-19T05:19:13.000Z,/meme_elangjawa/status/1670662497878306817
@BumnJktTepat,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas bisa langsung dateng aja ke : 
Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!!
#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,62,2023-06-19T05:18:51.000Z,/BumnJktTepat/status/1670662405880451072
@Giqelle,Yuk ke PRJ,in,1,,,26,2023-06-19T05:17:47.000Z,/Giqelle/status/1670662135985369088
@alikanadh,"Cusss yukk,yang mau jastip prj hari ini,bisa langsung dm aku ya^^

#JakartaFair2023 #Jiexpokemayoran #PekanRayaJakarta #Jastip #PRJ",in,,,,122,2023-06-19T05:17:28.000Z,/alikanadh/status/1670662058596241408
@703puma,Booth Telkomsel itu maksudnya PRJ ya?,in,,,,782,2023-06-19T05:17:02.000Z,/703puma/status/1670661949787623424
@mohonsadar,Mau ke prj hari minggu tapi ngebayangin penuhnya gimana jadi males. Kecuali ada yang ngajak hehe,in,1,,,117,2023-06-19T05:16:25.000Z,/mohonsadar/status/1670661794933903360
@dibilangan,"min, pengen baju partai dong, bingung nih mau ke PRJ pake outfit apa",in,,,,147,2023-06-19T05:15:33.000Z,/dibilangan/status/1670661573982171137
@milikmuuu,mau ke PRJ ,in,4,,2,879,2023-06-19T05:15:04.000Z,/milikmuuu/status/1670661454696189953
@lavxnders_blue,"WTS 1 tiket prj tanggal 3 Juli 2023 presale normal 
#prj #pekanrayajakarta #jakartafair2023",in,2,1,,486,2023-06-19T05:14:21.000Z,/lavxnders_blue/status/1670661274064277505
@MonsieurKentang,Sapa mau prj date tanggal 2 sama aku?,in,8,,1,637,2023-06-19T05:11:03.000Z,/MonsieurKentang/status/1670660442354769921
@mbaqso,@PT_Transjakarta kak kalo mau ke prj dari grogol gimana caranya?,in,2,,,90,2023-06-19T05:02:51.000Z,/mbaqso/status/1670658377645723649
@TasvilahSilvia,Random banget pengen ke prj,in,,,,17,2023-06-19T04:58:43.000Z,/TasvilahSilvia/status/1670657339790331904
@imbtchyy,beliin gue tiket prj + konser hr ini dong,in,,,,50,2023-06-19T04:58:39.000Z,/imbtchyy/status/1670657320894750720
@dhidul,"Semoga yang lagi pada beliin barang jastipan aku di PRJ diberi kesehatan, aamiin.",in,,,,49,2023-06-19T04:58:37.000Z,/dhidul/status/1670657312988725248
@arjeons,cape bgt cok prj ya allah mau nngis,in,,,,18,2023-06-19T04:55:53.000Z,/arjeons/status/1670656624833482752
@sihannying,Percuma ke PRJ kalo ga beli helm ,in,,,,63,2023-06-19T04:55:48.000Z,/sihannying/status/1670656604088446981
@esunghanbin,Loh gatau prj? orang jakarta asli gimana si,in,1,,,32,2023-06-19T04:54:07.000Z,/esunghanbin/status/1670656181084508160
@rthurbraga,Habis dari PRJ kali tuh makanya masih padat sampai jam segitu.,in,,,,107,2023-06-19T04:52:24.000Z,/rthurbraga/status/1670655746944688131
@kimmydevanika25,"Htm prj mahal,parkir mahal,didalam nya pun harga mahal karna sewa nya udah mahal..",in,,,1,246,2023-06-19T04:52:14.000Z,/kimmydevanika25/status/1670655708591984645
@fhayradisee,"enak tapi karna parkiran prj selalu full, ay bisa parkir dikantor trus tinggal jalan kaki aja wkwk",in,,,,276,2023-06-19T04:49:38.000Z,/fhayradisee/status/1670655054767079425
@wed_nesdaaay,"GUYSSSS aku mau open jastip all produk di PRJ 2023 yaa!! yang mau join grup buat share live shopping bisa banget dm aku 
#zonauangᅠ",in,2,1,,388,2023-06-19T04:48:18.000Z,/wed_nesdaaay/status/1670654717683445760
@fhayradisee,skrg kl mau pulang kantor suka cape duluan soalnya kantor gue depan prj langsyung,in,,,,23,2023-06-19T04:47:21.000Z,/fhayradisee/status/1670654479799300096
@wildflo129,Moots ada yg mau ke PRJ ngga hari ini?,in,,,,42,2023-06-19T04:46:27.000Z,/wildflo129/status/1670654252413513729
@userb1gwinn,"hari rabu aku ke prj, open jastip prj yaa. mau tanya bisa via dm buat join grupnyaa
#jastipprj #openjastipprj",in,,,,54,2023-06-19T04:44:40.000Z,/userb1gwinn/status/1670653801513246720
@cpekdud,prj ya lu,in,1,,,23,2023-06-19T04:43:06.000Z,/cpekdud/status/1670653409807179776
@syifalifaa,siapa suru pamer ke prj hshshs,in,,,,100,2023-06-19T04:42:26.000Z,/syifalifaa/status/1670653240634122240
@txtfromdiet,Ada motor kan? Mending mulai daftar gojek sono mulai cari pekerjaan daripada bacot gak jelas atau gak jaga stand prj gitu,in,,,,23,2023-06-19T04:36:37.000Z,/txtfromdiet/status/1670651775538565120
@sinnamonwithc,wts tiket prj hari ini tanggal 19 Juni 1 aja yang vip,in,2,,,411,2023-06-19T04:34:37.000Z,/sinnamonwithc/status/1670651273748819968
@esunghanbin,Mau ke prj deh..,in,1,,,91,2023-06-19T04:29:29.000Z,/esunghanbin/status/1670649980372258816
@itsmecaesy,kalo prj ada booth pinkflash aku lari kesana sekarang juga,in,,,,115,2023-06-19T04:28:19.000Z,/itsmecaesy/status/1670649687391768578
@urboyfriieend,"aku belom pernah ke prj, penasaran ",in,1,,,18,2023-06-19T04:27:33.000Z,/urboyfriieend/status/1670649495980482560
@apashylll,Ayooo kita ke prj,in,2,1,1,293,2023-06-19T04:25:23.000Z,/apashylll/status/1670648950020542465
@nasapinkberry,mau bgt ke prj!!! :-(,in,,,,65,2023-06-19T04:24:28.000Z,/nasapinkberry/status/1670648718150991874
@BumnRapi2466,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,31,2023-06-19T04:18:30.000Z,/BumnRapi2466/status/1670647218280464384
@eunounia,Mau ke PRJ AKKK MAU HEDON. Maaf papa ,in,1,,,21,2023-06-19T04:17:29.000Z,/eunounia/status/1670646963900137473
@iggapuspita,"OPEN JASTIP PRJ

JASTIP HANYA 1 HARI

Kalau sudah ada list barang yang di mau bisa langsung info ke kita.
Berangkat ke prj akhir bulan juni

Untuk tanggal kita bakal info menyusul.

Untuk jastip PRJ wajib deposit minimal 200k, 
WA: https://bit.ly/whatsappchilphalshop…",in,,,,338,2023-06-19T04:14:02.000Z,/iggapuspita/status/1670646093615616000
@O5O6ZONE,Tiket prj bisa beli ots gak sih???,in,,,,187,2023-06-19T04:07:20.000Z,/O5O6ZONE/status/1670644409342259201
@ssadaniaa,belum kaa wkwk awal juli ke prj yuk ,in,1,,,20,2023-06-19T04:05:27.000Z,/ssadaniaa/status/1670643934996074496
@bumnjktsiaga,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!!",in,1,,,36,2023-06-19T04:04:57.000Z,/bumnjktsiaga/status/1670643806402920448
@jayjakbar,WKWKWKWKWKKW nanti ke itunya hc dulu absitu lgsg prj SEHARI JADI GT MAKSUD GUE tp bebas sih,in,1,,,20,2023-06-19T04:03:57.000Z,/jayjakbar/status/1670643555369635840
@nnurulamalia,emang prj itu isinya apa si ,in,1,,,103,2023-06-19T04:00:30.000Z,/nnurulamalia/status/1670642686385328129
@poochachoo,Ya Allaahhhh mau ke prj,in,1,,,74,2023-06-19T03:59:42.000Z,/poochachoo/status/1670642487684399105
@BumnRapiBatam,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!! 
#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,136,2023-06-19T03:58:54.000Z,/BumnRapiBatam/status/1670642285946748928
@BUMN_SMG_Rapi_1,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,76,2023-06-19T03:58:30.000Z,/BUMN_SMG_Rapi_1/status/1670642183916101634
@hokilahya,mau ke prj deh,in,,,,14,2023-06-19T03:58:24.000Z,/hokilahya/status/1670642158423150593
@BloodyyyHuntt,ada prj juga kan sekarang di jkt,in,,,,18,2023-06-19T03:57:05.000Z,/BloodyyyHuntt/status/1670641827781955585
@TribunJualBeli,"""Daftar Harga Tiket PRJ 2023 Termurah Rp 30 Ribu, Begini Cara Mudah Membelinya""

PRJ atau Jakarta Fair digelar mulai 14 Juni hingga 16 Juli 2023 di JIExpo Kemayoran, Jakarta Pusat.

https://blog.tribunjualbeli.com/54015/daftar-harga-tiket-prj-2023-termurah-rp-30-ribu-begini-cara-mudah-membelinya… lewat @tribunjualbeli",in,,,1,206,2023-06-19T03:50:00.000Z,/TribunJualBeli/status/1670640047086010370
@tobikadachy,"Yang orang pamulang kalo ngidam kerak telor gausah jauh2 ke prj. Dibelakang superindo living plaza ada
15ribu telor ayam
20ribu telor bebek
https://maps.app.goo.gl/qrwv9uooaU9jNTuL6…
Spot siang dipake gado2.
Kalo malem dipake kerak telor.

Ayo dilarisin biar abangnya jualan terus ",in,6,21,208,34.1K,2023-06-19T03:45:09.000Z,/tobikadachy/status/1670638823196495872
@Lagth4,Ikut dong prj,in,1,,,56,2023-06-19T03:44:45.000Z,/Lagth4/status/1670638724231868417
@tiwipassa,Wts tiket masuk prj plus tiket konser mahalini Vip tgl 19. Dm for price #zonauang #zonajajan,in,1,1,,"1,163",2023-06-19T03:44:36.000Z,/tiwipassa/status/1670638684734124032
@jayjakbar,@neiarby prj yu,in,1,,,32,2023-06-19T03:43:57.000Z,/jayjakbar/status/1670638523752525825
@jayjakbar,prj ga y,in,1,,,35,2023-06-19T03:41:35.000Z,/jayjakbar/status/1670637929193172998
@crescsan,Sp hari enih ke prj,in,,,,69,2023-06-19T03:41:31.000Z,/crescsan/status/1670637911396720641
@lowfatvanilla,semuaa orang ngajak ke prj boleh ga barengin aja jadi sekalian study tour,in,,,,32,2023-06-19T03:41:20.000Z,/lowfatvanilla/status/1670637866098257921
@daniskicikica,"Pen ke PRJ lagi dah, tapi trauma macetnya wkwkkw.",in,,,,35,2023-06-19T03:40:14.000Z,/daniskicikica/status/1670637586547875845
@presidentabragh,Moment terbaik ke prj seharusnya pas 28,in,1,,,"1,113",2023-06-19T03:38:31.000Z,/presidentabragh/status/1670637155914506240
@nowinexil3,": sayang pen ke prj jajan tapi naik motor aja
: yuu tapi nanti belanjaannya taruh mana
: sayang pen nonton elemental
: kapan sayang weekend ini?",in,2,,,205,2023-06-19T03:37:24.000Z,/nowinexil3/status/1670636873361027072
@wiwitayuning,Mingdep mau ke prj? Belom pernah ke prj seumur hidup. Wiwit ajak ka reva ke prj tapi belom nemu waktu pas sama sama libuuur,in,1,,,111,2023-06-19T03:36:58.000Z,/wiwitayuning/status/1670636764850171904
@sinanasss,Maw ke prj,in,,,,24,2023-06-19T03:34:04.000Z,/sinanasss/status/1670636033984299009
@foxythejudge,Pagiii.....siapa Yang ke PRJ Hari ini ?,in,,,,52,2023-06-19T03:32:27.000Z,/foxythejudge/status/1670635628361551873
@SebutSajaAji,Seumur-umur belom pernah ke prj ,in,,,,"2,606",2023-06-19T03:29:20.000Z,/SebutSajaAji/status/1670634844089638912
@vmfllzo_O,"ke prj keknya seru yaaa? tapi lebih seru dufan ga siii gue pen naik halilintar:""",in,1,,,58,2023-06-19T03:26:24.000Z,/vmfllzo_O/status/1670634105887920128
@Sipatugelang7,Min @PT_Transjakarta klo dari halte Cipinang Kebon nanas mau ke prj rutenya apa aja?,in,1,,,757,2023-06-19T03:22:34.000Z,/Sipatugelang7/status/1670633143110602752
@testudiniddae,prj kalo weekdays tiketnya brp ya bro,in,,,,63,2023-06-19T03:19:25.000Z,/testudiniddae/status/1670632347178512384
@iamgeminimeyy,Fyp isi nya prj semua jd tergiur promo nya,in,,,,146,2023-06-19T03:19:00.000Z,/iamgeminimeyy/status/1670632245290475521
@friedricewaffle,"Pas bgt cowo w mager ke prj
Hayukkk BGTTTR",in,,,,19,2023-06-19T03:18:54.000Z,/friedricewaffle/status/1670632220447629314
@terbubur,masa ntr gw mau nangis di prj jir,in,,,,17,2023-06-19T03:15:43.000Z,/terbubur/status/1670631417032896518
@cinnamoins,sosis gratis dari prj,in,,,,79,2023-06-19T03:11:28.000Z,/cinnamoins/status/1670630346810068992
@melon__0108,iyaa enak bareng bareng  jadi pingin ke PRJ juga soalnya nenek jaga disana ,in,1,,,40,2023-06-19T03:06:38.000Z,/melon__0108/status/1670629130248024066
@yastut,Km ga ke PRJ mba ? Banyak promo skinker,in,1,,,187,2023-06-19T03:06:34.000Z,/yastut/status/1670629113084928000
@truhgigs,@PT_Transjakarta min klo mau ke PRJ dr Kampung Melayu ada Transjakarta khusus kah? Dan naiknya drmn?,in,3,,,96,2023-06-19T03:04:46.000Z,/truhgigs/status/1670628661027020800
@indomitumis,Kemare ke prj ngeliatin orang orang pada ngebucin :’),in,2,1,,"8,432",2023-06-19T03:03:52.000Z,/indomitumis/status/1670628436233326593
@masharena_,"Ga usah ngide mau dateng sore pas weekend ke PRJ mah. Dah penuh + susah nyari parkir. Gue dateng jam 12 aja dah lumayan tuh wak. Mana ciki2an nya banyak yg dah habis pas gue mau pulang, ya gue pulang agak malem sih, jam 7an deh hehehehe byeee",in,,,,219,2023-06-19T03:02:32.000Z,/masharena_/status/1670628098772185089
@risnadkart,Pengen ke PRJ,in,,,,48,2023-06-19T02:57:52.000Z,/risnadkart/status/1670626927512780800
@ksgnsv,huwaaa pengen ke PRJ ,in,1,,,115,2023-06-19T02:57:16.000Z,/ksgnsv/status/1670626776165527552
@Amanogawa96,"Tunggu gajian, baru ke PRJ. Mau borong jajanan.",in,,,,71,2023-06-19T02:54:47.000Z,/Amanogawa96/status/1670626150471835649
@PT_Transjakarta,"Hai kak, dapat menggunakan Rute 9D transit di halte kingan Barat, naik Rute 9A arah PGC1, transit di Halte BKN di lanjutkan naik Rute PRJ1 arah PRJ Kemayoran ya kak. Terima ksih ^NR",in,1,,,218,2023-06-19T02:53:37.000Z,/PT_Transjakarta/status/1670625856564150273
@novi__mpie,"Hari ini buka jastip dr PRJ ya.. bs request produk. Fee start from 3K..  gabung group wa klik link di bawah atau cek IG kita @deliazjastip #prj2023 #jastip #jastipprj #jakartafair #jakartafair2023 #jastipjakartafair #ultahjakarta #jastipprj2023
https://chat.whatsapp.com/KK6EZGLbBAa7n9vkmckC8R…",in,,,,321,2023-06-19T02:51:44.000Z,/novi__mpie/status/1670625382306025475
@diroxiz,Liat foto suasana PRJ aja udh pusing y ,in,,,,56,2023-06-19T02:44:37.000Z,/diroxiz/status/1670623593141772292
@Syifaaaanind,"Info dong gaes, baru pertama kali mau masuk prj selama 29 th hidup di jakarta hhftt",in,5,1,1,18.2K,2023-06-19T02:44:15.000Z,/Syifaaaanind/status/1670623499512352769
@hrdbacot,Di PRJ ada promo menarik apa gaes?,in,37,47,141,87.7K,2023-06-19T02:42:53.000Z,/hrdbacot/status/1670623156044992512
@uwillknov,"[HELP RT]

Ya Allah kak aku tau kamu ada niat baik balikkin, kalau kamu main twitter liat ini. Ini aku yang kehilangan hp iPhone 13 mignight casing biru di PRJ #JakartaFair2023 

Kak kalau bisa mohon bantuan di rt  @ustadchen @hrdbacot @Gerindra @nanndd",in,,155,54,22.8K,2023-06-19T02:41:55.000Z,/uwillknov/status/1670622913786187778
@ssrrhn,kamis ke prj sabi kali ye,in,,,,26,2023-06-19T02:39:42.000Z,/ssrrhn/status/1670622355952107520
@acipanser,"gue gasuka crowded PRJ, tapi gak masalah crowded nongton konser.

ada ada aja kelakuan manusia.",in,,,,384,2023-06-19T02:34:42.000Z,/acipanser/status/1670621096033517568
@hippieshooray,Kalian udah ke PRJ belom? Pada beli apaan? Tahun kemaren aku beli walking pad di sana. Taun ini entah aku mau beli apa ,in,,1,,110,2023-06-19T02:29:24.000Z,/hippieshooray/status/1670619760126742528
@yastut,Pengin ke PRJ  tp aku yakin banget sih baru masuk gate uda ngeluuuuh capeeeeek,in,1,,,214,2023-06-19T02:25:11.000Z,/yastut/status/1670618702117744641
@KateBisyop,WTB 2 tiket jakarta fair prj hari ini 19 juni tanpa konser,in,2,,,608,2023-06-19T02:13:03.000Z,/KateBisyop/status/1670615647813013504
@odontolicious,PRJ yuk hehe,in,,,7,574,2023-06-19T02:11:52.000Z,/odontolicious/status/1670615351275692032
@alikanadh," Aku open jastip prj tiap hari senin,kamis,sabtu,dan minggu 
untuk fee bisa langsung tanyakan di dm ya ^^",in,1,,,539,2023-06-19T02:09:56.000Z,/alikanadh/status/1670614863566229504
@jineevb,"Mupeng ke prj sangat, terakhir pas ada mamah tahun berapa tuh pas sd keknyeu :')",in,1,,,55,2023-06-19T02:08:40.000Z,/jineevb/status/1670614542169296896
@alikanadh,"Hollaaaa~
bagi yang nyari jastip prj,aku hari ini bakalan kesana lagi ya~
kalo mau tanya2 produk atau mau jastip barang2 di prj,boleee banget dm aku^^

Info selengkapnya bisa cek twitt dibawah ini ya 
#JakartaFair2023 #PekanRayaJakarta #jastipprj #prj",in,,,,106,2023-06-19T02:07:47.000Z,/alikanadh/status/1670614321964130307
@juneeyaawife,"Liat diskon PRJ gede gedeann jadi pengen, solo apa ga mau ngadain bazar begituan ?",in,,,,148,2023-06-19T02:02:02.000Z,/juneeyaawife/status/1670612876493725696
@rosimayasari_,"Samaaa ih kemaren juga beli di prj 2 bungkus, cuma beli snack ginian aja happy bgt aku heran wkwk",in,,,,171,2023-06-19T01:48:15.000Z,/rosimayasari_/status/1670609404163682304
@novi__mpie,Aku jastip prj pengiriman dr bekasi.. bs lewat shopee ka. Bs cek ig @deliazjastip,in,,,,403,2023-06-19T01:45:58.000Z,/novi__mpie/status/1670608832513597450
@HumasPajakJkt,"Lunasi PKB sebelum tanggal 30 Juni bisa berkesempatan memenangkan undian door prize sepeda motor listrik!

Selain PKB juga bisa melakukan pelunasan di Samsat terdekat atau dengan aplikasi SIGNAL.

Yuk bayar PKB sobat di Gerai Samsat PRJ  mulai 14 - 16 Juli 2023",in,,,1,456,2023-06-19T01:43:20.000Z,/HumasPajakJkt/status/1670608169448656896
