like,reply,retweet,time,username,text,status,tweet_link
2,0,0,2023-07-06T14:20:22.000Z,@ufaleon30,"Pengen banget ke PRJ, tapi belum kesampaian  yuk cari yang pengen ke PRJ juga ",1676959275393118210,https://twitter.com/@ufaleon30/status/1676959275393118210
0,0,0,2023-07-06T14:18:48.000Z,@nadyackermann,tiap ke prj capek puolll tp seru krn bisa morotin papa,1676958882906918913,https://twitter.com/@nadyackermann/status/1676958882906918913
0,0,0,2023-07-06T14:12:46.000Z,@Farahohoo,Taidah malem jumat aja prj rameeee hadeeeh,1676957364313010181,https://twitter.com/@Farahohoo/status/1676957364313010181
1,1,1,2023-07-06T14:08:41.000Z,@breakfastwithxx,"baru aja isi data di free mask salah satu beauty brand di prj (minta id ig, ki isi bener)  eh ga lama di dm, ada yg nawarin join KOL Management tapi bayar 85K  ini monmaap kenapa data gue jadi ga aman dr ini brand deh(?)",1676956337308332034,https://twitter.com/@breakfastwithxx/status/1676956337308332034
69,14,6,2023-07-06T14:07:41.000Z,@tirta_cipeng,Dapet Momogi coklat harga 10.000 sekerdus di jakarta fair wakakaka  Murah bener. Hahaha,1676956083234156545,https://twitter.com/@tirta_cipeng/status/1676956083234156545
0,0,0,2023-07-06T14:05:40.000Z,@caramel54098482,Guys mau nanya di konser PRJ bsk harus dari awal banget atau boleh pas Jkt48 muncul aja? #jkt48  @officialJKT48,1676955575249408000,https://twitter.com/@caramel54098482/status/1676955575249408000
0,0,0,2023-07-06T14:01:13.000Z,@indomiepakenas1,"Yang fomo itu bukan yang pake Threads, yang fomo itu yang udah tau PRJ rame banget tetep dateng.",1676954458134310922,https://twitter.com/@indomiepakenas1/status/1676954458134310922
0,0,0,2023-07-06T13:58:08.000Z,@bigfatwkwk,Minggu sore ke prj nonto the adams gas?,1676953681953189888,https://twitter.com/@bigfatwkwk/status/1676953681953189888
0,1,0,2023-07-06T13:53:52.000Z,@yeppeuttaa,Minggu ga ada yang mau ngajak aku keluar apa? Aku bakal ditinggal di rumah sendiri pasti soalnya adikku diajak jalan ke prj sama mama sama pacar mamaku awkwkwwk,1676952607062097920,https://twitter.com/@yeppeuttaa/status/1676952607062097920
0,0,0,2023-07-06T13:38:23.000Z,@JhonXimon,"Ieu teh di jakarta fair atau di guangzou fair, teu kalaharti ngaromong na , mirip bahasa mandarin. ",1676948709719023616,https://twitter.com/@JhonXimon/status/1676948709719023616
0,0,0,2023-07-06T13:34:22.000Z,@Glibenclamid,Ada yang ke prj nggaaaaa,1676947698690457604,https://twitter.com/@Glibenclamid/status/1676947698690457604
0,0,0,2023-07-06T13:29:20.000Z,@dinolity,prj msih ngantri bgt gasih?,1676946433575129090,https://twitter.com/@dinolity/status/1676946433575129090
0,0,0,2023-07-06T13:16:55.000Z,@chocoxxpie,ke prj mending beli apa yak,1676943309154160640,https://twitter.com/@chocoxxpie/status/1676943309154160640
0,0,0,2023-07-06T13:01:27.000Z,@zahraacp,aaaaa sebel bgt waktu ke prj lewatin store fila tp gak masuk krn sepi gitu ternyata ada disc 50% yg fila x bts nya  menyesaLLLLL,1676939414344437760,https://twitter.com/@zahraacp/status/1676939414344437760
3,0,0,2023-07-06T13:00:03.000Z,@JakartaFairID,Siapa yang udah standby di OPEN SPACE karena bakalan ada SEMARAK KARNAVAL #JakartaFair2023 lagi! Mulai dari Open Space - Gambir Expo ya sampai jam 21.00 WIB!,1676939065315430402,https://twitter.com/@JakartaFairID/status/1676939065315430402
0,0,0,2023-07-06T12:58:08.000Z,@kemudiantipes,Cimory yg chocolate mint enak ga? Sapa tau mutual gw ada yg udh nyoba di prj,1676938580609073153,https://twitter.com/@kemudiantipes/status/1676938580609073153
0,0,0,2023-07-06T12:54:41.000Z,@moccatinkerbell,"PRJ weekday aja crowded-nya bikin nangis, apalagi weekend   Untung berangkat sendiri, ogah gue di tempat gitu barengan orang. Capeknya double, fisik iya batin iya",1676937714191732736,https://twitter.com/@moccatinkerbell/status/1676937714191732736
0,0,0,2023-07-06T12:52:39.000Z,@dinnyabsaf,prj ada zizi ga ya..,1676937203132563457,https://twitter.com/@dinnyabsaf/status/1676937203132563457
0,0,0,2023-07-06T12:50:31.000Z,@enovalia_,"Kemarin yg jual tiket prj setengah harga siapa ya, sampe siwer mata gue nyari nya",1676936665858727937,https://twitter.com/@enovalia_/status/1676936665858727937
0,0,0,2023-07-06T12:40:02.000Z,@marisaastri,"pengen ke prj lagi, tp apalah daya aku dan suami yg intovert dan ngerasa cape bgt kalau lg ada dikeramaian.. tapi ttp suka sama vibes nya ",1676934025066450945,https://twitter.com/@marisaastri/status/1676934025066450945
0,1,0,2023-07-06T12:37:46.000Z,@nadiakhlfa,yg jual tiket prj tnggl 7 info dongg mau beli!!,1676933455979106304,https://twitter.com/@nadiakhlfa/status/1676933455979106304
2,1,0,2023-07-06T12:36:11.000Z,@JakartaFairID,Jajanan unik nan asik yang bisa kamu temukan di OPEN SPACE #JakartaFair2023! Pastinya menggugah selera dan bisa melepas dahaga! Ikutin keseruan Mimin yuk!,1676933058883391488,https://twitter.com/@JakartaFairID/status/1676933058883391488
1,0,0,2023-07-06T12:30:04.000Z,@micinbuah,Prj kalo niat seru nyet,1676931519422799872,https://twitter.com/@micinbuah/status/1676931519422799872
0,1,0,2023-07-06T12:29:41.000Z,@readlikejoon,"I've been sleeping on cushion blp selama ini.... gile kemana aja ya gw ni cushion bagus bgt!!! Shade w30 pas banget sama muka gw, padahal beli ngasal di PRJ dengan harga cm 30rb, skrg nyesel kenapa ga ngestock pas harga diskon",1676931423922704384,https://twitter.com/@readlikejoon/status/1676931423922704384
0,1,0,2023-07-06T12:27:40.000Z,@llxyloml,Naik g*car dari rumah ke kranji aja gakuat apalagi ini dari prj ke kranji,1676930913085825025,https://twitter.com/@llxyloml/status/1676930913085825025
0,0,0,2023-07-06T12:25:34.000Z,@bubuyuta_,"BLUDER COKRO + OATSIDE = ENAKKKK GILAAA, BURUAN YANG MAU JASTIP BUNDLING INI DM SEKARANG!!!",1676930383869521920,https://twitter.com/@bubuyuta_/status/1676930383869521920
0,0,0,2023-07-06T12:25:01.000Z,@lilylongiflorum,cimory chocolate mint baru ada di prj ya:( di shopee aja masih dikit:(,1676930245717536771,https://twitter.com/@lilylongiflorum/status/1676930245717536771
0,0,0,2023-07-06T12:24:03.000Z,@Lrst_NA,Agak nyesel ya shay kaga nonton nadin amizah di prj,1676930004922564608,https://twitter.com/@Lrst_NA/status/1676930004922564608
0,0,0,2023-07-06T12:23:30.000Z,@Salaamualaikum,Seru bgt bisa ke prj.. tp suka inget mama kgnnnn yaAllah,1676929867219361792,https://twitter.com/@Salaamualaikum/status/1676929867219361792
0,2,0,2023-07-06T12:18:28.000Z,@juyeon_mand,Btw mo ke prj ihh  @Milkyybubbly   @karamelchoco94,1676928599914594306,https://twitter.com/@juyeon_mand/status/1676928599914594306
0,0,0,2023-07-06T12:09:57.000Z,@jerzy_william,baru kali ini ke prj nyari parkir lgsg dapet kaga make muter2 setengah mokat,1676926454507130881,https://twitter.com/@jerzy_william/status/1676926454507130881
0,0,0,2023-07-06T12:08:34.000Z,@eta_baguss,ci  @N_ShaniJKT48  besok masuk line up yang di prj kah? mau liat cici soalnya,1676926107734671360,https://twitter.com/@eta_baguss/status/1676926107734671360
1,0,0,2023-07-06T12:06:50.000Z,@xkdbfdk,pingin ke prj tp aku gasuka keramaian :((,1676925673401876480,https://twitter.com/@xkdbfdk/status/1676925673401876480
1,0,1,2023-07-06T11:57:33.000Z,@wwodreyy_,ada yg ke prj besokk???,1676923335572353025,https://twitter.com/@wwodreyy_/status/1676923335572353025
0,2,0,2023-07-06T11:43:04.000Z,@conquerorxx0,mencari org bekasi atau lebih tepatnya harapan indah pondok ungu yg mau ke prj besok dan pulang bareng azzahra endryan abis nonton tba  #prj #jakartafair #tba #bekasi,1676919690906705921,https://twitter.com/@conquerorxx0/status/1676919690906705921
0,0,0,2023-07-06T11:38:08.000Z,@mapleasnt,Sangat tidak direkomendasikan ke prj bareng mak mak rempong,1676918450541953026,https://twitter.com/@mapleasnt/status/1676918450541953026
0,0,0,2023-07-06T11:37:18.000Z,@naberriest,recommend booth yg worth it dikunjungin ps ke prj plis?,1676918237093830656,https://twitter.com/@naberriest/status/1676918237093830656
0,0,0,2023-07-06T11:35:39.000Z,@applepeanuttt,Random banget tiba tiba diajak ke PRJ,1676917821983563776,https://twitter.com/@applepeanuttt/status/1676917821983563776
0,1,1,2023-07-06T11:35:24.000Z,@palupianggra,Ada yang mau temeni gue besok ke PRJ? Nonton JKT48.. gratis gaush bayar.. temenin gue aja,1676917761472356353,https://twitter.com/@palupianggra/status/1676917761472356353
0,2,0,2023-07-06T11:25:58.000Z,@keiisjo,ada yg jastip prj buat tggl 7 ga? spy bs lgsg di co malem nya,1676915388419039233,https://twitter.com/@keiisjo/status/1676915388419039233
0,0,0,2023-07-06T11:10:27.000Z,@xbaekir_,buset gue ngantri bitt3rsw33t di prj udh kek ngantri masuk venue konser wkwk,1676911480397234176,https://twitter.com/@xbaekir_/status/1676911480397234176
0,0,0,2023-07-06T11:08:41.000Z,@lauknyaapa,di prj laguny seventeen ,1676911038665719808,https://twitter.com/@lauknyaapa/status/1676911038665719808
1,0,0,2023-07-06T10:47:06.000Z,@JakartaFairID,"Setelah keliling-keliling #JakartaFair2023 yang luas banget, Mimin laper nih! Cari jajanan bareng Mimin yuk di OPEN SPACE!",1676905605515329537,https://twitter.com/@JakartaFairID/status/1676905605515329537
0,5,1,2023-07-06T10:45:26.000Z,@spwagetti,prj mahal ya tai siomay apaan isi 6 45rb gaenak lagi ,1676905185569042432,https://twitter.com/@spwagetti/status/1676905185569042432
1,0,0,2023-07-06T10:36:34.000Z,@JakartaFairID,Jangan lupa untuk selalu menjaga kebersihan #JakartaFair agar pengunjung #JakartaFair2023 yang lain juga merasakan kenyamanannya serta untuk mempermudah para petugas dalam menjaga kenyamanan pengunjung!,1676902953918304256,https://twitter.com/@JakartaFairID/status/1676902953918304256
0,0,0,2023-07-06T10:30:47.000Z,@sole_ma12,Yuk tiket PRJ VIP Konser tgl 06 juli 2023 130k/ 2 tiket. DM buruan,1676901499904098304,https://twitter.com/@sole_ma12/status/1676901499904098304
0,0,0,2023-07-06T10:28:00.000Z,@pitmenang,"Pengen ke prj tp rame banget, klo rame yg biasa mah gk masalah ini smpe yg crowded banget",1676900799841193984,https://twitter.com/@pitmenang/status/1676900799841193984
0,0,0,2023-07-06T10:24:31.000Z,@coronaUwuu,"di prj udah 4 hari disini rame banget tapi gua masih rasa sendiri sepi  merasa ga adil waktu itu sayang setengah meninggal sama cewe, jadi belajar banget next kalo sayang jangan berlebihan",1676899922468274176,https://twitter.com/@coronaUwuu/status/1676899922468274176
0,0,0,2023-07-06T10:22:06.000Z,@kalssified,yeyeye mau ke prj nanti malem,1676899313614745600,https://twitter.com/@kalssified/status/1676899313614745600
0,0,0,2023-07-06T10:19:47.000Z,@Quinnela,PRJ yuk.. ada yang mau titip? ,1676898732053508096,https://twitter.com/@Quinnela/status/1676898732053508096
0,0,0,2023-07-06T10:07:08.000Z,@bubuyuta_,"Yg mau ciki, yg mau bluder cokro, yg mau kopi kenangan, rumput laut mama suka, chocomory, indomy semua nya masih ready yaaa",1676895548106997761,https://twitter.com/@bubuyuta_/status/1676895548106997761
0,0,0,2023-07-06T10:05:15.000Z,@nudhar112,kenapa prj taun ini chaos bgt kayanya ya????,1676895075010494464,https://twitter.com/@nudhar112/status/1676895075010494464
0,0,0,2023-07-06T10:01:58.000Z,@bubuyuta_,Tetep enakan twitter,1676894248325758976,https://twitter.com/@bubuyuta_/status/1676894248325758976
0,0,0,2023-07-06T09:59:58.000Z,@moccatinkerbell,"Ngenes bangettt, masuk PRJ tiket masuknya ilang mana belum ada yang direedem satupun :')",1676893742652096512,https://twitter.com/@moccatinkerbell/status/1676893742652096512
1,0,0,2023-07-06T09:57:57.000Z,@sunergeriiic,gila prj segini udh rame bgt tp kt tmn gue yg spg disini segini blm rame gatau aja ini gue udh mau pulang krn rame bgt + krn gada tujuan jd gabut..,1676893235338420224,https://twitter.com/@sunergeriiic/status/1676893235338420224
0,1,0,2023-07-06T09:55:01.000Z,@spiingoff," ""tuh hari minggu mau pergi, minta uangnya sm ibu""  ""ck ah mau kemana sih""  ""tau tuh ditanyain gamau ngasih tau, blgnya mau pergi, klo mau ke prj tuh ajak adeknya""  ""ya biarin udh gede""  ""atau ga tar ayah yg anterin ke prj, tar plngnya sndri""  ""ngapain sih biarin aja""",1676892499095465984,https://twitter.com/@spiingoff/status/1676892499095465984
0,0,0,2023-07-06T09:39:53.000Z,@kaciqgenk,Info member yh perform di prj dong,1676888691187552256,https://twitter.com/@kaciqgenk/status/1676888691187552256
0,0,0,2023-07-06T09:35:23.000Z,@toughofu,": Bu, ikut ke PRJ? : Kamu kan mau disuruh jadi SPG… : Apasih, Ko  : Beneran. Tanya Ibu. : Lu mau ke PRJ, kan? Berangkat lebih awal aja gapapa. : Dengan syarat? : Bagiin flyer ke spv semua tenant. Lemburin. Transport+tiket dibayar kantor. : DEAL!",1676887559451078656,https://twitter.com/@toughofu/status/1676887559451078656
0,0,0,2023-07-06T09:18:23.000Z,@bubuyuta_,"Batch 2 segeraaa, yuk panjangin lagi list ya. Bisa  gratis ongkir, banyak diskonnnn apalagi make up skincare. Dm sekarang juga!",1676883279671361538,https://twitter.com/@bubuyuta_/status/1676883279671361538
0,0,0,2023-07-06T09:05:53.000Z,@Tonibaqir,"Pernah di ajak ke prj (dulu) di tawarin beli ini beli itu nolak mulu, maklum masih oon kali ya, kalau sekarang mah, gas lah om ",1676880135465877507,https://twitter.com/@Tonibaqir/status/1676880135465877507
0,0,0,2023-07-06T08:47:11.000Z,@doypablo777,Rekomen makanan di prj,1676875427284131843,https://twitter.com/@doypablo777/status/1676875427284131843
0,0,0,2023-07-06T08:45:14.000Z,@barkajit,prj yuk,1676874935078387714,https://twitter.com/@barkajit/status/1676874935078387714
1,0,0,2023-07-06T08:44:46.000Z,@JakartaFairID,Selamat datang Sobat JFK! Hari ini kita akan bersenang-senang di #JakartaFair2023 hingga jam 22.00!   Enjoy your time ya~!,1676874821639241730,https://twitter.com/@JakartaFairID/status/1676874821639241730
44,35,12,2023-07-06T08:35:45.000Z,@JakartaFairID,"Yang dari kemarin nanyain GIVE AWAY TIKET #JakartaFair2023, tunjuk tangan dong!   Mimin mau bagi-bagi tiket nih, tunjuk tangan ya~",1676872552319418371,https://twitter.com/@JakartaFairID/status/1676872552319418371
0,0,0,2023-07-06T08:26:48.000Z,@mynameisntono,"Pengen ke PRJ beli rice cooker, tapi ga sempet2",1676870297277054977,https://twitter.com/@mynameisntono/status/1676870297277054977
1,0,0,2023-07-06T08:25:07.000Z,@ftrnabilaaa,pgn bgt ke prj buat nonton thesigit sm the adams tp ahsudahlahhh,1676869876236062721,https://twitter.com/@ftrnabilaaa/status/1676869876236062721
0,0,0,2023-07-06T08:19:32.000Z,@4haechi,hayu prj guys,1676868471194517509,https://twitter.com/@4haechi/status/1676868471194517509
0,0,0,2023-07-06T08:13:11.000Z,@Minteuzz_,Sekarang kalo pulang-pergi kerja naik Transjakarta barengan sma rombongan anak bocah pda jalan² sma ada juga rombongan ciki PRJ juga wkwkwk,1676866869435969537,https://twitter.com/@Minteuzz_/status/1676866869435969537
0,0,0,2023-07-06T08:07:22.000Z,@bungasnr,Ini gua sudah 3 kali bolak-balik ke PRJ sampai sekarang belum juga kesampean beli bakpia tugu sama chocomory.,1676865408484380673,https://twitter.com/@bungasnr/status/1676865408484380673
1,3,0,2023-07-06T07:46:54.000Z,@pithikkk,yg pernah ke prj. balik jam 11 keburu naek krl gak ya dr jakot???,1676860257640013824,https://twitter.com/@pithikkk/status/1676860257640013824
0,0,0,2023-07-06T07:27:03.000Z,@kaciqgenk,Ya allah semoga besok boleh bawa sendiri ke prj aamiin,1676855263633219584,https://twitter.com/@kaciqgenk/status/1676855263633219584
0,0,0,2023-07-06T07:19:16.000Z,@lailaermalennaa,mau ke prj tp gapunya temen,1676853303064543234,https://twitter.com/@lailaermalennaa/status/1676853303064543234
0,0,0,2023-07-06T07:10:12.000Z,@jeanjevanna,nadin di prj cantik puoool ya allah nyesel dikit gak nonton kemarin ,1676851023225442304,https://twitter.com/@jeanjevanna/status/1676851023225442304
0,0,0,2023-07-06T06:32:06.000Z,@bermainygasyik,Grgr  @CommuterLine  telat deh ini gue  mau naik ojol jaraknya jauh banget gilaaa ke prj,1676841431858814976,https://twitter.com/@bermainygasyik/status/1676841431858814976
0,0,0,2023-07-06T06:21:14.000Z,@yupi_cacing,Semoga ini yang terbaik,1676838696304377856,https://twitter.com/@yupi_cacing/status/1676838696304377856
0,2,0,2023-07-06T06:15:42.000Z,@cocolipet____,"Ke prj kaliyaaa, ujan gak ya disana???",1676837306341429248,https://twitter.com/@cocolipet____/status/1676837306341429248
0,3,0,2023-07-06T06:06:28.000Z,@ltwdewi,Info dong yg open jastip prj mau ciki cikian :( #zonauang #zonajajan #prj #pekanrayajakarta,1676834983997243392,https://twitter.com/@ltwdewi/status/1676834983997243392
0,0,0,2023-07-06T06:06:06.000Z,@haniisalone,bangun tidur tenggorokan sakit bgt inget2 kemarin makan apa. taunya gue ngemil ciki2 prj citato sama chiki ball lanjut ngemil richeese nabati jam 2 malem pas istirahat. pinter bgt lu hiks hiks sakit,1676834890527170562,https://twitter.com/@haniisalone/status/1676834890527170562
0,0,0,2023-07-06T06:02:36.000Z,@angelicancer,prj seru gak gais?,1676834010503467009,https://twitter.com/@angelicancer/status/1676834010503467009
0,0,1,2023-07-06T06:01:22.000Z,@siskasizko,Coba bayangin ada berapa orang yg dateng ke PRJ tiap harinya x 100 perak  @AceHardware  nyari untung terselubung namanya,1676833698203979778,https://twitter.com/@siskasizko/status/1676833698203979778
0,0,1,2023-07-06T06:00:00.000Z,@siskasizko,"Ke PRJ, beli sesuatu di  @AceHardware  seharga 99.900. Udah ga dapet poin kan ya karena blm genap 100rb, tp kembalian 100 perak pun ga dikembalikan. No basa basi pulak mas kasirnya. Wkwk kocak. Lo berani pasang harga, wajib nyediain kembalian receh dong.",1676833355671953413,https://twitter.com/@siskasizko/status/1676833355671953413
0,0,0,2023-07-06T05:54:41.000Z,@argitt24_,kalo ke prj enaknya jalan jam sebelum prj buka kyk jam 2 an atau sesudah prj buka yaa?? aku naik Grab mobil sih paling kesana nya,1676832015663124485,https://twitter.com/@argitt24_/status/1676832015663124485
0,0,0,2023-07-06T05:48:44.000Z,@Youvita_,Mau ke PRJ tp temen gue gada yg mau diajak katanya takut ada copetmasa takut sama copet kan kita bisa ikutan nyopet jg. Iya gasi??!!,1676830519890436096,https://twitter.com/@Youvita_/status/1676830519890436096
0,1,0,2023-07-06T04:26:22.000Z,@wondermiaa,Min  @PT_Transjakarta  ke prj dari Monas masih bisa gak sih?,1676809789660336129,https://twitter.com/@wondermiaa/status/1676809789660336129
1,0,0,2023-07-06T04:21:42.000Z,@bukanmeijunii,Ada yang jual ticket konser NDX + masuk PRJ tgl 15 Juli ga?  Butuh ticket 2. Tolong bgt klo ada boleh reply twt gue ini / DM jg boleh #zonauang,1676808617641787392,https://twitter.com/@bukanmeijunii/status/1676808617641787392
0,2,0,2023-07-06T04:20:23.000Z,@fahmashadrina,Ciki 10-15ribuan prj paling worth it ya chuba. Yg lain isinya dikiitt,1676808284823769088,https://twitter.com/@fahmashadrina/status/1676808284823769088
0,0,0,2023-07-06T04:09:07.000Z,·,letsgo prj jumat ini,1676805451210711040,https://twitter.com/·/status/1676805451210711040
0,0,0,2023-07-06T04:05:28.000Z,@ototnyawonho,Bisa cptan tgl 10 ga sih... mau jajan sosis bakar di prj,1676804533383737344,https://twitter.com/@ototnyawonho/status/1676804533383737344
0,0,0,2023-07-06T03:52:50.000Z,@djenanggulo,mencari kawan untuk ke prj hari sabtu pagi.,1676801353614766080,https://twitter.com/@djenanggulo/status/1676801353614766080
0,3,0,2023-07-06T03:52:20.000Z,@Yaksisanya,Pr juga kl besok PRJ ujan deres gini,1676801224467959810,https://twitter.com/@Yaksisanya/status/1676801224467959810
0,0,0,2023-07-06T03:38:36.000Z,@kooIkats,"Mimpi gue kl tiba2 ketiduran ga ada yg jelas. Mulai dari Troye Sivan tiba2 mampir ke rumah, nonton Tom Cruise shooting Mission Impossible, sampe ngejer maling kerupuk di PRJ sampe gue ancem kalo ga balikin gw lempar trolley. Mayoritas genre action",1676797770966134784,https://twitter.com/@kooIkats/status/1676797770966134784
0,1,0,2023-07-06T03:37:20.000Z,@Jungwonizm,Halo admin  @PT_Transjakarta  boleh diinfokan untuk rute dari puribeta menuju prj? Terimakasih sebelumnya!,1676797450433208320,https://twitter.com/@Jungwonizm/status/1676797450433208320
1,1,0,2023-07-06T03:36:36.000Z,@areumdaunkkum,prj ampe kapan sih,1676797268366864384,https://twitter.com/@areumdaunkkum/status/1676797268366864384
0,0,0,2023-07-06T03:23:22.000Z,@nayanapeach101,"Friendly reminder buat temen-temen yg bakal ke PRJ. Dijaga barang-barang berharganya, sodara ku hpnya kecopetan di prj  #prj #jakartafair",1676793935015059457,https://twitter.com/@nayanapeach101/status/1676793935015059457
0,0,0,2023-07-06T03:13:37.000Z,@bubuyuta_,Ada yang mau jastip telor asin asli brebes gak yaa? Lagi di lokasi nihh,1676791482525814784,https://twitter.com/@bubuyuta_/status/1676791482525814784
3,0,0,2023-07-06T03:04:34.000Z,@LLPCL_,"Siang, Bos!  @A_LuluJKT48  berkabar dong, kamu ke PRJ ga??? Karyawan ada yang dateng buat foto2in kamu nih",1676789204670611457,https://twitter.com/@LLPCL_/status/1676789204670611457
0,0,0,2023-07-06T03:04:26.000Z,@iniiyishii,prj tida serameee yg aku fikirkann,1676789173020422144,https://twitter.com/@iniiyishii/status/1676789173020422144
0,0,0,2023-07-06T03:02:53.000Z,@subscribeday6,Hari ini mau ke PRJ tp mendung gini :((,1676788783839318016,https://twitter.com/@subscribeday6/status/1676788783839318016
2,0,0,2023-07-06T02:30:31.000Z,@JakartaFairID,Omong-omong soal jalan-jalan ke #JakartaFair! !10 HARI LAGI #JakartaFair2023 AKAN BERAKHIR! Ada yang belum ke #JakartaFair sedari kemarin?   Yuk ke #JakartaFair sebelum berakhir! TINGGAL 10 HARI LAGI LOH!,1676780637905367040,https://twitter.com/@JakartaFairID/status/1676780637905367040
1,0,0,2023-07-06T02:25:04.000Z,@JakartaFairID,Usap tangis karena kita akan memulai hari Kamis dengan optimis! Gimana jalan-jalannya kemarin di #JakartaFair2023?,1676779263318700032,https://twitter.com/@JakartaFairID/status/1676779263318700032
0,0,0,2023-07-06T02:13:33.000Z,@Dinayyss,Udah pada rapih udah pada sarapan mau ke prj dari pagi ternyata bukanya setengah 4 chuaakksss,1676776368120659968,https://twitter.com/@Dinayyss/status/1676776368120659968
5,0,0,2023-07-06T01:57:26.000Z,@frbiy,"ga sempet mau ke prj, huft :(",1676772308848115713,https://twitter.com/@frbiy/status/1676772308848115713
0,0,0,2023-07-06T01:47:43.000Z,@wimbledeon,banh ingfo line up jakarta fair,1676769863937961984,https://twitter.com/@wimbledeon/status/1676769863937961984
0,0,0,2023-07-06T01:40:41.000Z,@iniayakiw,rasanya prj tahun ini sangat-sangat ramai dibanding tahun-tahun sebelumnya,1676768096688955392,https://twitter.com/@iniayakiw/status/1676768096688955392
0,0,0,2023-07-06T01:38:16.000Z,@chintiachen__,"Line up JKT48 di prj kira-kira siapa ajaa yaa?? Ada ajijoy ga yaa klo ada gua mo bawa LS EXO ajaa biar seimbang. Di UN1TY bangsen EXO-L trus di JKT48 ajijoy EXO-L juga wkwkw. TAPI GUA TETAP BERHARAP ADA JESSI, ADEL, INDAH + CI SHANIII ASDFGHJKL tp siapapun aja deh gua bahagia..",1676767489102053377,https://twitter.com/@chintiachen__/status/1676767489102053377
0,1,0,2023-07-06T01:22:37.000Z,@VersaceAlfredo,Yang prj harusnya tim Bandung ya? Tim satunya ke Solo,1676763549769818112,https://twitter.com/@VersaceAlfredo/status/1676763549769818112
0,1,0,2023-07-06T01:16:06.000Z,@escaraa__,pengen ke prj tapi ada trauma berat,1676761909977305088,https://twitter.com/@escaraa__/status/1676761909977305088
0,0,0,2023-07-06T00:19:09.000Z,@kaciqgenk,Keknya paling bener naik angkutan online dah ke prj,1676747578636140544,https://twitter.com/@kaciqgenk/status/1676747578636140544
0,0,0,2023-07-05T23:31:19.000Z,@ny4ngku7,now suara gue abis gara gara teriak teriakan di prj demi kopi gratis ,1676735538429325314,https://twitter.com/@ny4ngku7/status/1676735538429325314
0,0,0,2023-07-05T23:29:36.000Z,·,jastip prj ah ,1676735108555116545,https://twitter.com/·/status/1676735108555116545
0,1,0,2023-07-05T22:46:35.000Z,@Smellsgewd,Ada yg mau ke prj di minggu ini?,1676724283241013248,https://twitter.com/@Smellsgewd/status/1676724283241013248
0,1,0,2023-07-05T21:40:50.000Z,@ReoSutekina,kamu prj ga ya kira2  @I_KathrinaJKT48,1676707735491203073,https://twitter.com/@ReoSutekina/status/1676707735491203073
0,0,0,2023-07-05T21:31:03.000Z,@Whatslovve,Ke PRJ enakan pagi atau malem?,1676705272176463872,https://twitter.com/@Whatslovve/status/1676705272176463872
0,0,0,2023-07-05T21:22:17.000Z,@pintunanas,yah nyesel bgt selasa kemaren ada nadin di jakarta fair jir ,1676703069025996800,https://twitter.com/@pintunanas/status/1676703069025996800
0,0,0,2023-07-05T21:16:34.000Z,@super9irll,"Huft,mau ke prj",1676701626462265344,https://twitter.com/@super9irll/status/1676701626462265344
0,0,0,2023-07-05T20:14:56.000Z,@galuhrdt10,konser PRJ open gate jam brp cuy?,1676686118539124738,https://twitter.com/@galuhrdt10/status/1676686118539124738
0,0,0,2023-07-05T19:24:15.000Z,@dheaskrr_,Yang bikin kesel bukan masalah parkirnya .. btw taukan ya cari parkir di prj susah mampus .. dan akhirnya ada mobil mau keluar nihh.. dari bapaknya menuju mobil gw udah tanya “bapak mau keluar ya? Saya nanti di sini ya pak” bapaknya jawab “iyaa bisa mba ”,1676673363203465216,https://twitter.com/@dheaskrr_/status/1676673363203465216
0,1,1,2023-07-05T19:07:13.000Z,@dansemuamember,"berarti besok line up jakarta fair harusnya sih member yang tour bandung , dan yang konser langit benderang harusnya member yg tour yogya  ",1676669077983752192,https://twitter.com/@dansemuamember/status/1676669077983752192
0,0,0,2023-07-05T18:05:33.000Z,@muhtaeil,nyetir pulang dari prj gw bingung kok lagu erk terus eh ternyata lg dateng ke prambors kyknya trus pas cinta melulu kyk ok gw harus menyelesaikan video gaenojo wkwkaokwowkwowkwkw,1676653559088300032,https://twitter.com/@muhtaeil/status/1676653559088300032
0,0,0,2023-07-05T18:00:36.000Z,@Dinusaurusss_,Pengen ke PRJ tpi liat PRJ rame terus jadi malesss…,1676652312692158464,https://twitter.com/@Dinusaurusss_/status/1676652312692158464
0,0,0,2023-07-05T17:58:20.000Z,·,tujuan awal ke prj emg cuma mau nonton raisa,1676651743051120641,https://twitter.com/·/status/1676651743051120641
1,0,0,2023-07-05T17:54:16.000Z,@jwnck,"Aku yg cuma 3 jam di PRJ aja uda pusing dan dileep seketika, apakabar yg weekend dr pagi yak:(",1676650717329899521,https://twitter.com/@jwnck/status/1676650717329899521
1,0,0,2023-07-05T17:50:13.000Z,@jwnck,Hebat sama org2 yg ke PRJ buat konten,1676649699254894592,https://twitter.com/@jwnck/status/1676649699254894592
0,0,0,2023-07-05T17:48:01.000Z,·,"najiiiiss ke prj cape bgtttt,ga lagi"" dahh orgil semua kali itu isinya alias ""KO LO PADA DEMEN SIIIEH??""",1676649146063929344,https://twitter.com/·/status/1676649146063929344
